order_id,customer_id,product_id,order_date,quantity,channel,price,amount
14671,4979,239,13-02-2024,2,Mobile App,3860,7720
14672,1450,56,16-09-2022,3,Mobile App,3037,9111
14673,1253,234,07-07-2023,3,Mobile App,1244,3732
14674,524,84,09-06-2023,3,Web,3532,10596
14675,2265,203,16-08-2022,2,Web,3218,6436
14676,2423,41,18-11-2024,1,Mobile App,4276,4276
14677,36,438,14-04-2024,1,Mobile App,1967,1967
14678,776,17,01-02-2022,2,Web,3399,6798
14679,28,105,16-08-2023,1,Web,4681,4681
14680,86,25,16-11-2023,1,Web,2048,2048
14681,2236,382,14-02-2022,2,Web,2110,4220
14682,2353,93,25-07-2023,1,Web,2727,2727
14683,3494,215,27-12-2024,2,Web,3718,7436
14684,4282,393,28-07-2023,3,Mobile App,1139,3417
14685,4654,184,06-09-2024,1,Web,1525,1525
14686,2557,217,19-10-2023,2,Store,1627,3254
14687,4313,489,18-07-2022,3,Web,1465,4395
14688,257,151,21-05-2024,1,Web,993,993
14689,3807,374,20-02-2024,3,Mobile App,606,1818
14690,1448,258,12-02-2022,1,Mobile App,744,744
14691,4420,301,19-04-2022,3,Web,4030,12090
14692,2245,119,20-05-2022,3,Web,2145,6435
14693,4600,449,15-03-2022,1,Store,2793,2793
14694,3344,422,21-02-2022,2,Mobile App,3882,7764
14695,694,134,12-04-2024,3,Mobile App,563,1689
14696,2066,432,15-03-2024,2,Web,2869,5738
14697,3601,428,05-02-2023,3,Web,3451,10353
14698,4221,207,18-12-2024,3,Store,4251,12753
14699,483,263,14-03-2023,1,Store,1467,1467
14700,3666,322,21-02-2022,3,Store,3671,11013
14701,3076,190,28-02-2022,3,Store,3967,11901
14702,2675,158,14-12-2024,2,Store,1189,2378
14703,2399,477,18-03-2022,2,Web,3702,7404
14704,351,76,11-09-2023,2,Web,2831,5662
14705,649,52,01-02-2022,1,Mobile App,1783,1783
14706,3871,226,09-09-2024,2,Mobile App,1540,3080
14707,228,94,02-12-2022,1,Mobile App,2066,2066
14708,2064,292,04-11-2023,1,Web,3801,3801
14709,425,291,19-02-2024,2,Mobile App,1920,3840
14710,2512,322,29-09-2023,3,Mobile App,3671,11013
14711,4820,178,01-03-2022,3,Store,2592,7776
14712,1822,387,09-05-2022,2,Store,3152,6304
14713,4890,106,02-01-2023,3,Mobile App,4127,12381
14714,4273,76,10-12-2023,1,Store,2831,2831
14715,2591,4,18-09-2023,2,Mobile App,1890,3780
14716,2557,311,22-11-2023,1,Store,2587,2587
14717,1586,436,17-10-2022,2,Web,1806,3612
14718,1679,187,31-01-2024,3,Web,4418,13254
14719,4660,455,21-02-2022,3,Web,2270,6810
14720,2281,20,07-03-2024,1,Mobile App,3567,3567
14721,3750,275,18-03-2022,3,Mobile App,3080,9240
14722,2539,136,17-06-2023,3,Mobile App,1829,5487
14723,1017,451,23-02-2022,1,Store,488,488
14724,444,27,07-08-2023,1,Mobile App,2176,2176
14725,2068,463,22-04-2022,1,Mobile App,4286,4286
14726,3683,136,03-01-2022,2,Web,1829,3658
14727,3799,18,24-11-2024,1,Mobile App,3155,3155
14728,3628,285,31-05-2024,2,Store,4859,9718
14729,111,302,20-10-2022,2,Web,1703,3406
14730,2535,499,16-11-2024,2,Web,2574,5148
14731,89,420,17-05-2023,1,Store,4412,4412
14732,3391,387,18-01-2022,2,Mobile App,3152,6304
14733,1942,393,21-08-2024,3,Web,1139,3417
14734,3311,138,17-07-2023,1,Web,2177,2177
14735,72,232,17-12-2022,1,Mobile App,2034,2034
14736,822,340,29-01-2022,2,Store,1896,3792
14737,3471,450,04-01-2024,1,Mobile App,3877,3877
14738,816,257,02-03-2022,2,Store,2637,5274
14739,404,219,17-08-2023,1,Mobile App,544,544
14740,1699,132,23-01-2022,2,Web,2425,4850
14741,4347,432,20-01-2024,1,Mobile App,2869,2869
14742,2917,357,11-08-2023,1,Mobile App,2189,2189
14743,2043,256,02-06-2022,2,Web,2563,5126
14744,1954,96,07-10-2023,3,Web,2609,7827
14745,4964,274,02-04-2022,1,Store,4707,4707
14746,3294,334,03-10-2022,3,Store,4479,13437
14747,3703,301,30-06-2023,3,Mobile App,4030,12090
14748,3254,368,25-01-2024,1,Mobile App,2072,2072
14749,4992,15,31-12-2022,1,Web,3032,3032
14750,3802,179,27-12-2024,2,Web,3065,6130
14751,256,445,07-11-2024,2,Mobile App,4926,9852
14752,1932,260,09-08-2022,3,Mobile App,4588,13764
14753,1112,403,03-11-2022,2,Mobile App,4781,9562
14754,873,88,23-04-2022,2,Store,2292,4584
14755,4588,94,23-07-2024,2,Mobile App,2066,4132
14756,1562,333,14-11-2022,2,Web,1396,2792
14757,4729,395,12-03-2024,1,Mobile App,4755,4755
14758,4458,28,28-05-2023,2,Web,2919,5838
14759,894,498,03-03-2023,3,Web,1429,4287
14760,2685,185,30-01-2022,1,Store,308,308
14761,1247,75,11-02-2023,1,Web,2483,2483
14762,747,54,06-10-2024,3,Store,1100,3300
14763,4054,321,08-01-2022,1,Mobile App,4667,4667
14764,4086,47,19-04-2024,1,Web,1214,1214
14765,1007,248,15-02-2022,3,Mobile App,2074,6222
14766,2741,234,27-02-2024,2,Mobile App,1244,2488
14767,4311,118,06-12-2024,1,Web,1674,1674
14768,4323,260,24-01-2023,2,Mobile App,4588,9176
14769,891,230,11-10-2022,3,Web,3549,10647
14770,2492,290,20-02-2023,1,Web,4960,4960
14771,2877,241,24-02-2022,2,Mobile App,2717,5434
14772,1632,332,30-06-2022,3,Web,805,2415
14773,3704,182,28-11-2024,1,Store,4340,4340
14774,2027,472,14-05-2022,1,Store,2707,2707
14775,4108,317,14-06-2023,2,Mobile App,910,1820
14776,3323,101,30-06-2023,1,Web,4273,4273
14777,742,248,11-02-2023,2,Mobile App,2074,4148
14778,3009,480,28-02-2023,2,Mobile App,4339,8678
14779,1977,467,19-10-2022,1,Web,2607,2607
14780,3663,349,24-11-2023,3,Mobile App,617,1851
14781,3801,358,28-04-2022,1,Web,1943,1943
14782,3572,113,19-09-2024,3,Web,4957,14871
14783,2912,221,19-08-2022,2,Mobile App,1123,2246
14784,3085,339,19-05-2022,2,Store,1652,3304
14785,774,148,30-01-2024,1,Store,2591,2591
14786,2145,387,10-06-2022,1,Store,3152,3152
14787,993,296,08-02-2022,1,Web,4244,4244
14788,1839,197,23-02-2022,2,Mobile App,1407,2814
14789,3814,407,28-04-2024,1,Web,3668,3668
14790,4908,69,04-07-2023,3,Mobile App,2891,8673
14791,3322,478,19-07-2023,3,Web,3896,11688
14792,3843,288,20-06-2023,2,Mobile App,736,1472
14793,3254,24,17-11-2022,2,Store,311,622
14794,1876,369,19-01-2022,1,Store,2464,2464
14795,3238,435,01-11-2022,1,Store,1367,1367
14796,4,371,03-07-2022,3,Store,3135,9405
14797,165,186,12-04-2023,3,Mobile App,897,2691
14798,4440,170,21-07-2024,2,Mobile App,1680,3360
14799,1898,291,13-03-2023,1,Store,1920,1920
14800,3241,32,03-10-2022,1,Mobile App,2324,2324
14801,2568,438,18-04-2024,1,Web,1967,1967
14802,3508,301,08-02-2022,1,Mobile App,4030,4030
14803,2560,176,30-01-2023,3,Mobile App,1669,5007
14804,1339,364,22-09-2024,1,Web,580,580
14805,4638,342,23-09-2024,3,Store,979,2937
14806,613,469,01-06-2023,2,Web,2644,5288
14807,4996,476,31-01-2024,1,Store,2786,2786
14808,1885,177,02-09-2024,3,Web,2364,7092
14809,4025,290,07-12-2022,3,Store,4960,14880
14810,3135,144,24-04-2022,3,Web,2810,8430
14811,1056,11,30-03-2022,1,Mobile App,2356,2356
14812,1623,481,20-05-2024,3,Web,1604,4812
14813,3283,492,05-01-2022,3,Web,3453,10359
14814,2611,486,01-08-2022,2,Store,4594,9188
14815,3070,147,14-04-2022,1,Store,2219,2219
14816,1256,348,01-07-2024,3,Mobile App,3493,10479
14817,2661,413,26-12-2022,3,Web,1359,4077
14818,4225,485,17-10-2022,1,Mobile App,1661,1661
14819,1043,310,23-08-2023,1,Store,2084,2084
14820,4453,437,04-10-2024,3,Web,3313,9939
14821,1443,195,22-12-2023,1,Mobile App,391,391
14822,3678,466,14-01-2023,1,Mobile App,3330,3330
14823,4177,466,25-02-2022,1,Store,3330,3330
14824,3687,76,28-10-2023,1,Web,2831,2831
14825,1905,466,02-09-2022,1,Store,3330,3330
14826,2714,160,11-11-2023,3,Store,4948,14844
14827,1878,490,06-01-2024,3,Web,3899,11697
14828,791,100,21-10-2023,2,Web,2276,4552
14829,225,116,08-03-2022,2,Store,4438,8876
14830,3035,380,04-06-2022,1,Store,1873,1873
14831,4876,83,16-10-2022,1,Web,4938,4938
14832,4233,312,12-12-2023,3,Mobile App,2721,8163
14833,226,63,03-03-2023,2,Mobile App,3252,6504
14834,3406,132,18-12-2024,1,Web,2425,2425
14835,3180,248,10-07-2022,1,Web,2074,2074
14836,812,395,11-01-2024,2,Web,4755,9510
14837,2493,131,29-11-2023,2,Mobile App,4740,9480
14838,4103,411,15-09-2024,1,Web,1003,1003
14839,4224,367,10-05-2024,2,Store,1546,3092
14840,4067,464,20-12-2024,2,Web,2426,4852
14841,4363,428,27-06-2022,2,Web,3451,6902
14842,4310,402,01-06-2024,3,Store,4189,12567
14843,247,158,25-03-2022,1,Web,1189,1189
14844,1619,216,20-06-2024,2,Store,3897,7794
14845,1828,326,05-07-2024,2,Mobile App,4301,8602
14846,3446,431,11-11-2022,1,Mobile App,3506,3506
14847,421,34,21-07-2022,3,Web,1186,3558
14848,2765,375,20-07-2023,1,Mobile App,831,831
14849,1372,332,09-11-2023,2,Web,805,1610
14850,4239,298,20-06-2023,2,Web,491,982
14851,2189,279,06-06-2023,1,Store,1472,1472
14852,2613,484,13-03-2023,3,Store,3607,10821
14853,2081,296,16-04-2022,1,Web,4244,4244
14854,4325,15,04-12-2022,1,Mobile App,3032,3032
14855,2736,115,03-07-2022,1,Web,3981,3981
14856,830,464,27-09-2022,3,Mobile App,2426,7278
14857,3059,493,18-10-2024,1,Store,4426,4426
14858,850,57,06-04-2022,1,Mobile App,3795,3795
14859,2781,367,13-04-2024,1,Web,1546,1546
14860,1154,142,02-09-2024,2,Mobile App,1497,2994
14861,4941,207,16-01-2024,3,Mobile App,4251,12753
14862,3830,140,02-04-2023,2,Web,2209,4418
14863,2683,107,23-09-2024,2,Store,4965,9930
14864,3080,373,08-01-2023,1,Web,2863,2863
14865,403,291,09-03-2023,2,Store,1920,3840
14866,2976,409,03-03-2024,1,Mobile App,3091,3091
14867,1603,78,26-02-2022,1,Store,4950,4950
14868,4723,2,22-10-2023,1,Mobile App,4116,4116
14869,981,274,24-10-2022,2,Store,4707,9414
14870,2295,35,26-04-2022,3,Web,2768,8304
14871,2385,265,13-12-2022,1,Mobile App,3741,3741
14872,3353,395,30-04-2022,3,Web,4755,14265
14873,4129,218,08-10-2024,3,Web,914,2742
14874,799,67,19-09-2022,2,Store,2426,4852
14875,2596,69,23-08-2024,1,Web,2891,2891
14876,1367,224,15-09-2022,2,Store,3079,6158
14877,2939,361,19-07-2022,3,Store,2655,7965
14878,1263,458,02-12-2023,3,Mobile App,3095,9285
14879,2777,294,20-04-2024,3,Web,4608,13824
14880,3249,326,20-10-2023,1,Web,4301,4301
14881,304,203,25-06-2022,1,Web,3218,3218
14882,1694,81,10-03-2024,2,Web,345,690
14883,2317,443,04-12-2024,3,Store,1471,4413
14884,4496,66,31-07-2022,1,Store,3050,3050
14885,922,297,01-04-2022,3,Web,1427,4281
14886,421,280,23-04-2024,1,Store,3108,3108
14887,2179,434,05-04-2023,2,Store,2176,4352
14888,3810,261,03-06-2022,3,Web,4684,14052
14889,1167,277,21-10-2024,1,Store,638,638
14890,4674,6,16-03-2024,2,Web,1861,3722
14891,540,132,24-07-2023,2,Mobile App,2425,4850
14892,3500,265,02-05-2024,1,Store,3741,3741
14893,1461,325,22-02-2022,2,Mobile App,2442,4884
14894,4688,68,31-10-2024,1,Mobile App,4161,4161
14895,4740,126,06-11-2022,3,Mobile App,391,1173
14896,328,393,20-09-2023,2,Store,1139,2278
14897,2860,402,15-09-2024,3,Web,4189,12567
14898,2094,315,14-11-2022,1,Web,1098,1098
14899,2132,171,10-10-2024,3,Mobile App,3482,10446
14900,2842,336,09-09-2024,2,Mobile App,1344,2688
14901,352,450,07-02-2024,2,Mobile App,3877,7754
14902,4733,29,18-07-2023,2,Mobile App,479,958
14903,3909,176,13-04-2023,2,Store,1669,3338
14904,234,307,11-12-2022,1,Store,2161,2161
14905,3123,426,14-03-2022,3,Mobile App,728,2184
14906,4877,292,03-06-2023,1,Store,3801,3801
14907,2729,332,04-11-2023,2,Mobile App,805,1610
14908,933,105,09-10-2023,3,Web,4681,14043
14909,1824,45,11-05-2023,2,Mobile App,3170,6340
14910,3501,101,13-11-2023,3,Store,4273,12819
14911,4074,226,24-04-2023,3,Web,1540,4620
14912,3346,419,20-05-2024,2,Store,4599,9198
14913,861,104,15-07-2024,1,Store,4103,4103
14914,1231,262,07-05-2022,2,Store,2930,5860
14915,2196,253,02-12-2022,3,Web,1516,4548
14916,4396,165,21-10-2022,1,Mobile App,4006,4006
14917,1477,292,03-12-2023,1,Web,3801,3801
14918,2024,212,15-11-2022,1,Web,2603,2603
14919,2597,144,15-07-2024,1,Store,2810,2810
14920,2431,456,26-10-2024,3,Web,545,1635
14921,3690,236,11-07-2022,3,Web,4381,13143
14922,534,22,02-06-2024,2,Store,3401,6802
14923,1257,69,01-11-2024,3,Mobile App,2891,8673
14924,1658,69,19-05-2022,2,Web,2891,5782
14925,1153,246,22-04-2022,3,Store,3140,9420
14926,3894,63,02-10-2024,2,Mobile App,3252,6504
14927,1753,237,10-03-2024,1,Mobile App,4826,4826
14928,1684,331,28-09-2022,1,Mobile App,3157,3157
14929,2979,363,18-04-2022,3,Mobile App,2853,8559
14930,4333,19,16-04-2024,1,Web,326,326
14931,3654,231,16-07-2024,2,Web,2092,4184
14932,3014,465,10-05-2024,2,Store,4564,9128
14933,701,229,10-04-2022,1,Web,4431,4431
14934,4671,358,21-09-2022,1,Web,1943,1943
14935,3065,382,06-12-2024,1,Web,2110,2110
14936,4867,127,18-04-2022,3,Mobile App,2143,6429
14937,1765,146,27-08-2023,2,Web,3387,6774
14938,4319,370,27-11-2023,3,Store,491,1473
14939,1123,329,30-05-2022,3,Web,1732,5196
14940,3831,114,17-10-2024,2,Mobile App,4427,8854
14941,2959,243,14-12-2024,2,Store,4228,8456
14942,2321,145,17-07-2023,2,Mobile App,400,800
14943,1423,41,01-05-2024,3,Web,4276,12828
14944,1541,161,18-07-2024,2,Store,958,1916
14945,4526,468,18-12-2022,1,Mobile App,3376,3376
14946,523,439,21-05-2024,2,Mobile App,4888,9776
14947,3008,338,17-11-2022,3,Mobile App,4202,12606
14948,2499,408,10-03-2023,1,Web,688,688
14949,2090,77,06-05-2023,1,Web,3161,3161
14950,1739,168,15-04-2024,3,Store,1074,3222
14951,4190,284,24-02-2024,3,Mobile App,3317,9951
14952,2534,110,25-12-2023,2,Mobile App,797,1594
14953,2565,195,07-07-2024,1,Store,391,391
14954,2765,228,12-03-2023,2,Mobile App,773,1546
14955,499,459,01-09-2024,1,Web,4124,4124
14956,2419,167,28-03-2024,3,Web,2596,7788
14957,2747,21,23-04-2023,1,Store,384,384
14958,485,165,18-11-2022,1,Mobile App,4006,4006
14959,665,130,28-05-2024,1,Web,1131,1131
14960,3455,262,24-10-2022,2,Web,2930,5860
14961,628,52,09-06-2024,1,Mobile App,1783,1783
14962,1685,261,29-06-2023,2,Store,4684,9368
14963,732,175,06-04-2024,1,Web,4101,4101
14964,4288,299,02-01-2023,2,Web,4312,8624
14965,1245,96,28-09-2023,2,Mobile App,2609,5218
14966,2175,357,22-05-2023,1,Store,2189,2189
14967,3875,370,28-06-2022,3,Web,491,1473
14968,2775,40,07-08-2024,3,Mobile App,2370,7110
14969,3079,395,29-03-2023,1,Web,4755,4755
14970,4792,209,23-05-2023,1,Web,1075,1075
14971,1140,142,11-11-2022,3,Web,1497,4491
14972,4660,258,01-01-2025,2,Web,744,1488
14973,3118,167,07-01-2024,3,Store,2596,7788
14974,2441,191,25-01-2022,3,Store,2546,7638
14975,4119,319,21-01-2022,3,Mobile App,4538,13614
14976,3203,119,13-12-2022,2,Web,2145,4290
14977,3199,146,18-10-2024,3,Store,3387,10161
14978,4541,481,09-11-2023,1,Store,1604,1604
14979,4873,350,26-05-2022,1,Mobile App,3996,3996
14980,2045,335,19-09-2022,2,Mobile App,4454,8908
14981,708,477,14-02-2023,1,Mobile App,3702,3702
14982,433,474,20-05-2024,2,Store,3304,6608
14983,473,129,15-03-2024,3,Web,1871,5613
14984,48,145,21-04-2024,3,Mobile App,400,1200
14985,1915,54,03-11-2023,1,Store,1100,1100
14986,1106,122,17-09-2024,1,Mobile App,3390,3390
14987,3181,124,16-09-2023,3,Web,2228,6684
14988,1891,167,17-06-2023,3,Mobile App,2596,7788
14989,358,432,18-02-2022,1,Store,2869,2869
14990,568,322,09-08-2024,2,Store,3671,7342
14991,480,143,16-07-2024,2,Mobile App,2778,5556
14992,867,22,29-05-2024,2,Mobile App,3401,6802
14993,3261,276,24-04-2022,1,Web,1427,1427
14994,4060,349,15-05-2022,2,Mobile App,617,1234
14995,1029,473,09-05-2022,2,Mobile App,4752,9504
14996,3358,427,14-11-2023,3,Web,3939,11817
14997,1814,440,18-09-2023,3,Web,4366,13098
14998,3729,408,29-04-2023,3,Web,688,2064
14999,3527,482,15-12-2022,3,Web,4393,13179
15000,4804,299,22-12-2024,3,Store,4312,12936
15001,1051,277,25-04-2022,1,Mobile App,638,638
15002,127,304,08-03-2023,2,Store,1404,2808
15003,3607,322,18-03-2022,2,Mobile App,3671,7342
15004,2379,115,02-07-2023,1,Store,3981,3981
15005,1653,272,06-01-2024,2,Store,2197,4394
15006,8,168,14-04-2024,2,Mobile App,1074,2148
15007,4709,277,22-12-2023,2,Store,638,1276
15008,1285,436,26-11-2023,3,Web,1806,5418
15009,4694,357,12-06-2024,3,Store,2189,6567
15010,4482,264,06-01-2022,1,Store,4263,4263
15011,179,250,11-02-2024,3,Mobile App,381,1143
15012,3596,462,13-11-2023,2,Store,2110,4220
15013,4911,366,11-10-2022,1,Store,4878,4878
15014,3818,439,16-06-2022,2,Store,4888,9776
15015,3255,255,08-04-2024,2,Store,3445,6890
15016,4454,342,26-08-2023,1,Store,979,979
15017,2424,466,05-04-2022,2,Mobile App,3330,6660
15018,4798,58,22-07-2024,1,Web,3557,3557
15019,1751,5,09-06-2022,1,Web,2531,2531
15020,4878,426,23-10-2024,2,Mobile App,728,1456
15021,4178,111,29-03-2023,2,Store,4276,8552
15022,3430,365,15-05-2024,2,Store,3062,6124
15023,185,286,20-05-2024,2,Mobile App,748,1496
15024,2336,351,01-08-2022,1,Web,4801,4801
15025,3134,265,03-12-2022,3,Store,3741,11223
15026,4979,249,23-03-2024,2,Mobile App,4171,8342
15027,507,95,05-01-2023,1,Store,3849,3849
15028,4126,351,27-04-2023,3,Web,4801,14403
15029,1933,297,18-10-2023,1,Store,1427,1427
15030,1197,307,04-03-2024,3,Web,2161,6483
15031,3686,185,12-09-2024,3,Store,308,924
15032,4182,457,21-02-2024,3,Mobile App,3203,9609
15033,1339,229,31-05-2024,2,Web,4431,8862
15034,2621,317,03-03-2023,3,Store,910,2730
15035,683,262,26-11-2022,3,Web,2930,8790
15036,3515,119,23-11-2024,1,Mobile App,2145,2145
15037,4368,234,20-11-2022,2,Store,1244,2488
15038,2161,282,01-06-2022,1,Mobile App,2389,2389
15039,1730,202,13-04-2024,2,Web,3256,6512
15040,1418,262,03-11-2023,2,Store,2930,5860
15041,4015,53,26-02-2022,2,Mobile App,2374,4748
15042,19,317,16-07-2023,3,Web,910,2730
15043,2653,161,06-09-2024,2,Store,958,1916
15044,3801,244,04-10-2023,2,Mobile App,2915,5830
15045,465,429,12-10-2022,2,Web,2405,4810
15046,691,94,16-06-2022,2,Store,2066,4132
15047,1011,40,06-11-2024,1,Mobile App,2370,2370
15048,3062,280,02-12-2024,3,Store,3108,9324
15049,4021,92,13-10-2022,2,Store,1873,3746
15050,163,301,24-07-2023,3,Mobile App,4030,12090
15051,1636,38,15-05-2022,3,Store,2732,8196
15052,2747,413,17-04-2023,2,Mobile App,1359,2718
15053,295,243,21-11-2023,2,Store,4228,8456
15054,579,364,14-08-2022,3,Web,580,1740
15055,1586,463,11-09-2024,3,Mobile App,4286,12858
15056,3381,136,05-01-2023,1,Mobile App,1829,1829
15057,2350,64,12-06-2024,3,Web,1311,3933
15058,2172,343,29-11-2023,2,Mobile App,4598,9196
15059,195,363,08-12-2024,3,Store,2853,8559
15060,842,201,17-04-2024,2,Mobile App,1382,2764
15061,4008,307,23-07-2023,1,Store,2161,2161
15062,4585,459,27-11-2023,2,Store,4124,8248
15063,2932,262,10-03-2024,2,Mobile App,2930,5860
15064,446,175,13-11-2023,3,Mobile App,4101,12303
15065,80,177,19-10-2023,3,Mobile App,2364,7092
15066,4841,460,18-12-2023,2,Web,2677,5354
15067,2746,482,28-05-2023,1,Mobile App,4393,4393
15068,3689,85,23-06-2022,2,Mobile App,1751,3502
15069,1861,160,22-06-2023,2,Store,4948,9896
15070,931,182,14-02-2023,2,Mobile App,4340,8680
15071,1935,36,13-05-2023,2,Web,3687,7374
15072,4368,345,29-12-2023,1,Store,4128,4128
15073,2172,99,12-12-2024,2,Store,1742,3484
15074,3295,226,05-02-2024,2,Mobile App,1540,3080
15075,4782,403,02-04-2022,2,Store,4781,9562
15076,4748,37,24-09-2024,3,Store,1819,5457
15077,4393,273,04-10-2024,3,Mobile App,2099,6297
15078,2835,464,02-09-2024,1,Mobile App,2426,2426
15079,4717,272,07-03-2023,1,Web,2197,2197
15080,1655,186,19-09-2022,2,Web,897,1794
15081,2929,428,02-06-2022,1,Mobile App,3451,3451
15082,3604,452,23-01-2024,2,Store,4376,8752
15083,1673,49,05-02-2024,1,Web,4870,4870
15084,4351,94,04-01-2024,3,Web,2066,6198
15085,1288,307,05-05-2022,2,Mobile App,2161,4322
15086,2727,226,11-11-2022,2,Store,1540,3080
15087,4125,5,10-08-2024,3,Web,2531,7593
15088,1059,353,16-01-2023,1,Mobile App,3894,3894
15089,4845,442,23-01-2022,2,Mobile App,4689,9378
15090,602,174,07-04-2024,3,Store,1704,5112
15091,3275,183,13-02-2022,1,Mobile App,2011,2011
15092,2979,73,26-04-2022,1,Mobile App,3622,3622
15093,131,145,25-09-2023,1,Mobile App,400,400
15094,111,396,22-06-2023,2,Web,2981,5962
15095,2572,152,27-08-2024,3,Store,3540,10620
15096,3360,56,12-02-2023,2,Mobile App,3037,6074
15097,2735,183,03-11-2024,1,Mobile App,2011,2011
15098,831,122,03-05-2024,2,Store,3390,6780
15099,666,244,07-12-2023,1,Web,2915,2915
15100,1067,382,14-08-2022,1,Store,2110,2110
15101,4971,204,01-08-2024,3,Web,1665,4995
15102,3789,79,18-02-2024,2,Mobile App,1955,3910
15103,1318,16,19-07-2024,3,Store,1093,3279
15104,285,126,06-10-2023,2,Web,391,782
15105,4660,87,10-02-2022,2,Store,2867,5734
15106,4115,466,12-08-2024,2,Mobile App,3330,6660
15107,3579,278,21-11-2023,1,Web,4754,4754
15108,4643,366,02-02-2023,3,Mobile App,4878,14634
15109,48,428,13-09-2023,3,Store,3451,10353
15110,1769,351,29-06-2024,3,Mobile App,4801,14403
15111,4315,43,23-08-2023,1,Store,638,638
15112,4862,79,10-05-2022,2,Store,1955,3910
15113,3260,277,22-06-2024,2,Mobile App,638,1276
15114,2079,379,21-06-2023,1,Web,358,358
15115,2307,264,06-03-2022,2,Store,4263,8526
15116,3416,305,17-10-2022,2,Store,848,1696
15117,4404,488,06-04-2022,3,Web,1373,4119
15118,3143,228,28-03-2023,1,Web,773,773
15119,568,125,24-05-2022,2,Web,1936,3872
15120,4327,106,17-10-2024,1,Mobile App,4127,4127
15121,4066,230,26-04-2024,1,Web,3549,3549
15122,82,134,13-12-2022,2,Store,563,1126
15123,3006,81,16-09-2023,2,Store,345,690
15124,217,360,29-12-2023,1,Mobile App,2541,2541
15125,335,109,13-11-2022,1,Mobile App,3187,3187
15126,559,175,25-10-2024,2,Store,4101,8202
15127,2912,164,08-06-2024,3,Store,1490,4470
15128,874,125,13-12-2023,2,Store,1936,3872
15129,753,348,21-03-2023,1,Mobile App,3493,3493
15130,3762,377,13-02-2022,1,Store,2996,2996
15131,594,367,07-03-2022,2,Store,1546,3092
15132,2752,23,01-09-2024,2,Mobile App,1422,2844
15133,1679,415,01-09-2022,1,Store,1598,1598
15134,3898,366,07-08-2023,1,Store,4878,4878
15135,4649,331,26-05-2022,1,Web,3157,3157
15136,1483,62,01-04-2023,3,Store,2388,7164
15137,783,212,25-06-2022,3,Web,2603,7809
15138,2135,252,27-03-2023,1,Mobile App,3109,3109
15139,3587,96,22-12-2023,1,Mobile App,2609,2609
15140,3795,209,28-01-2023,2,Web,1075,2150
15141,4609,57,03-07-2023,1,Store,3795,3795
15142,984,234,01-10-2024,3,Web,1244,3732
15143,4683,358,17-05-2023,1,Mobile App,1943,1943
15144,743,326,07-03-2024,3,Store,4301,12903
15145,4545,65,04-02-2024,2,Store,3764,7528
15146,4684,293,25-11-2022,3,Mobile App,3219,9657
15147,4356,324,16-02-2023,2,Web,2393,4786
15148,3609,479,15-09-2022,3,Web,1977,5931
15149,3272,331,11-12-2024,3,Mobile App,3157,9471
15150,2511,17,22-03-2022,3,Store,3399,10197
15151,4011,135,21-08-2023,3,Mobile App,1586,4758
15152,94,308,29-01-2024,3,Store,4549,13647
15153,1376,419,06-10-2023,2,Web,4599,9198
15154,1132,130,21-12-2022,1,Web,1131,1131
15155,2517,424,06-02-2023,2,Web,509,1018
15156,4964,37,17-06-2024,1,Web,1819,1819
15157,91,250,24-11-2024,2,Mobile App,381,762
15158,1480,57,14-09-2023,3,Web,3795,11385
15159,955,357,29-11-2022,1,Mobile App,2189,2189
15160,2432,10,05-12-2023,1,Mobile App,1900,1900
15161,23,460,06-11-2024,2,Mobile App,2677,5354
15162,1726,81,16-05-2022,1,Store,345,345
15163,4119,430,20-07-2022,3,Web,1853,5559
15164,3306,90,01-07-2024,1,Store,2640,2640
15165,1722,389,22-09-2024,2,Store,4923,9846
15166,1441,389,13-03-2023,1,Mobile App,4923,4923
15167,4671,120,03-07-2024,2,Web,4954,9908
15168,2151,102,10-12-2022,3,Mobile App,2790,8370
15169,2548,495,29-11-2024,2,Web,959,1918
15170,4924,27,18-01-2023,2,Store,2176,4352
15171,3555,261,21-12-2023,1,Store,4684,4684
15172,189,61,10-12-2023,2,Mobile App,2776,5552
15173,460,136,13-01-2024,2,Web,1829,3658
15174,2237,415,04-03-2023,2,Mobile App,1598,3196
15175,4447,97,04-07-2024,2,Mobile App,4975,9950
15176,581,149,28-07-2024,2,Store,3620,7240
15177,2162,227,28-06-2022,2,Mobile App,4911,9822
15178,4716,277,09-12-2022,1,Mobile App,638,638
15179,1532,307,01-06-2024,1,Web,2161,2161
15180,1369,335,12-08-2023,2,Web,4454,8908
15181,2435,228,18-04-2022,2,Web,773,1546
15182,2992,315,31-12-2023,2,Mobile App,1098,2196
15183,2903,249,15-01-2022,3,Web,4171,12513
15184,2531,258,26-02-2024,2,Mobile App,744,1488
15185,473,414,10-12-2022,1,Web,4474,4474
15186,859,314,14-09-2024,1,Web,1104,1104
15187,2990,220,19-01-2022,2,Web,1056,2112
15188,2441,465,11-03-2024,1,Mobile App,4564,4564
15189,3707,236,23-11-2024,1,Store,4381,4381
15190,1713,20,17-08-2023,3,Store,3567,10701
15191,516,424,13-05-2022,2,Mobile App,509,1018
15192,2394,413,16-03-2024,1,Mobile App,1359,1359
15193,1376,389,11-08-2024,1,Store,4923,4923
15194,3670,345,08-02-2024,2,Mobile App,4128,8256
